Cpd,Mass,RT,Quality Score,m/z,Show/Hide,Label,Avg Mass,Std Dev,Base Peak,Polarity,Max Z,Min Z,Start,End,Height,Width,Vol,Vol %,Ions,Z Count,Saturated,Group,Cpds/Group,File,Algorithm
2405,449.9738,16.353,100,898.9411,TRUE,Cpd 2405: 16.353,450.0906,0.0007,898.9411,Negative,-1,-1,16.311,16.452,35084,0.044,256793,0.06,6,1,,433,16,NZ_180709_s07.d,Find by Molecular Feature
2404,645.9855,16.353,100,644.9782,TRUE,Cpd 2404: 16.353,646.693,,644.9782,Negative,-1,-1,16.278,16.436,6130,0.067,36995,0.01,4,1,,433,16,NZ_180709_s07.d,Find by Molecular Feature
2403,412.3256,16.352,86.8,411.3183,TRUE,Cpd 2403: 16.352,412.9124,,411.3183,Negative,-1,-1,16.319,16.494,1744,0.06,8199,0,3,1,,433,16,NZ_180709_s07.d,Find by Molecular Feature
2402,601.9809,16.352,85.2,600.9736,TRUE,Cpd 2402: 16.352,602.0984,,600.9736,Negative,-1,-1,16.236,16.577,154318,0.068,614800,0.15,3,1,,433,16,NZ_180709_s07.d,Find by Molecular Feature
2401,883.9531,16.352,71,882.9458,TRUE,Cpd 2401: 16.352,884.179,,882.9458,Negative,-1,-1,16.319,16.411,17929,0.035,49168,0.01,3,1,,433,16,NZ_180709_s07.d,Find by Molecular Feature
2400,433.9784,16.351,100,432.9711,TRUE,Cpd 2400: 16.351,434.1724,,432.9711,Negative,-1,-1,16.253,16.427,7600,0.061,29922,0.01,3,1,,433,16,NZ_180709_s07.d,Find by Molecular Feature
2399,479.2985,16.349,100,478.2912,TRUE,Cpd 2399: 16.349,479.598,,478.2912,Negative,-1,-1,16.294,16.511,1820,0.085,10759,0,2,1,,432,12,NZ_180709_s07.d,Find by Molecular Feature
2398,599.9687,16.349,100,598.9615,TRUE,Cpd 2398: 16.349,600.09,,598.9615,Negative,-1,-1,16.286,16.419,5693,0.067,25379,0.01,2,1,,432,12,NZ_180709_s07.d,Find by Molecular Feature
2397,1887.3068,16.347,60,470.8194,TRUE,Cpd 2397: 16.347,1888.2989,,471.08,Negative,-4,-4,16.278,16.402,1184,0.07,8469,0,3,1,,432,12,NZ_180709_s07.d,Find by Molecular Feature
2396,865.9463,16.345,69.8,864.939,TRUE,Cpd 2396: 16.345,866.1301,,864.939,Negative,-1,-1,16.319,16.386,4456,0.033,11945,0,2,1,,432,12,NZ_180709_s07.d,Find by Molecular Feature
2395,849.9546,16.345,91.1,848.9474,TRUE,Cpd 2395: 16.345,850.7064,,848.9474,Negative,-1,-1,16.303,16.394,5691,0.044,26353,0.01,4,1,,432,12,NZ_180709_s07.d,Find by Molecular Feature
2394,476.1083,16.344,57.6,475.1011,TRUE,Cpd 2394: 16.344,476.8452,,475.1011,Negative,-1,-1,16.178,16.444,1230,0.114,14086,0,3,1,,432,12,NZ_180709_s07.d,Find by Molecular Feature
2393,1436.1963,16.342,52.5,477.7244,TRUE,Cpd 2393: 16.342,1437.0296,0.011,477.7244,Negative,-3,-4,16.253,16.477,2484,0.119,40937,0.01,6,2,,432,12,NZ_180709_s07.d,Find by Molecular Feature
2392,494.0798,16.342,57.1,493.0726,TRUE,Cpd 2392: 16.342,494.8211,,493.0726,Negative,-1,-1,16.194,16.419,1106,0.088,8975,0,3,1,,432,12,NZ_180709_s07.d,Find by Molecular Feature
2391,868.9701,16.342,80,867.9628,TRUE,Cpd 2391: 16.342,869.2699,,867.9628,Negative,-1,-1,16.261,16.386,1968,0.069,9312,0,2,1,,432,12,NZ_180709_s07.d,Find by Molecular Feature
2390,829.9614,16.341,89,828.9541,TRUE,Cpd 2390: 16.341,830.3388,,828.9541,Negative,-1,-1,16.294,16.394,7461,0.04,24749,0.01,3,1,,432,12,NZ_180709_s07.d,Find by Molecular Feature
2389,833.9574,16.341,88.9,832.9501,TRUE,Cpd 2389: 16.341,834.0855,,832.9501,Negative,-1,-1,16.294,16.419,67916,0.042,192996,0.05,2,1,,432,12,NZ_180709_s07.d,Find by Molecular Feature
2388,845.9561,16.341,82.6,844.9489,TRUE,Cpd 2388: 16.341,846.109,,844.9489,Negative,-1,-1,16.303,16.402,26733,0.039,74454,0.02,2,1,,432,12,NZ_180709_s07.d,Find by Molecular Feature
2387,817.9623,16.339,100,816.955,TRUE,Cpd 2387: 16.339,818.1428,,816.955,Negative,-1,-1,16.269,16.411,20117,0.047,61962,0.02,3,1,,431,10,NZ_180709_s07.d,Find by Molecular Feature
2386,1141.1936,16.338,55.8,569.5895,TRUE,Cpd 2386: 16.338,1141.733,,569.5895,Negative,-2,-2,16.269,16.378,608,0.064,4338,0,2,1,,431,10,NZ_180709_s07.d,Find by Molecular Feature
2385,1575.3017,16.337,80,392.8182,TRUE,Cpd 2385: 16.337,1576.9046,,393.3086,Negative,-4,-4,16.269,16.419,4748,0.074,23939,0.01,3,1,,431,10,NZ_180709_s07.d,Find by Molecular Feature
2384,1050.1455,16.337,62.7,524.0655,TRUE,Cpd 2384: 16.337,1050.4387,,524.0655,Negative,-2,-2,16.244,16.378,4365,0.065,22716,0.01,2,1,,431,10,NZ_180709_s07.d,Find by Molecular Feature
2383,815.9542,16.337,100,814.9469,TRUE,Cpd 2383: 16.337,816.1329,,814.9469,Negative,-1,-1,16.286,16.386,2313,0.053,9397,0,2,1,,431,10,NZ_180709_s07.d,Find by Molecular Feature
2382,1548.3135,16.336,80,386.0711,TRUE,Cpd 2382: 16.336,1548.9644,,386.0711,Negative,-4,-4,16.269,16.452,2098,0.113,25231,0.01,3,1,,431,10,NZ_180709_s07.d,Find by Molecular Feature
2381,1410.2203,16.335,53.4,351.5478,TRUE,Cpd 2381: 16.335,1410.702,0.0001,351.5478,Negative,-2,-4,16.194,16.444,834,0.123,9875,0,4,2,,431,10,NZ_180709_s07.d,Find by Molecular Feature
2380,532.0101,16.335,100,531.0028,TRUE,Cpd 2380: 16.335,532.1237,,531.0028,Negative,-1,-1,16.278,16.411,8451,0.077,47598,0.01,2,1,,431,10,NZ_180709_s07.d,Find by Molecular Feature
2379,800.1622,16.334,71,399.0738,TRUE,Cpd 2379: 16.334,801.8264,,400.0686,Negative,-2,-2,16.253,16.436,1923,0.123,19937,0.01,4,1,,431,10,NZ_180709_s07.d,Find by Molecular Feature
2378,583.973,16.334,80,582.9657,TRUE,Cpd 2378: 16.334,584.0708,,582.9657,Negative,-1,-1,16.278,16.502,47873,0.067,184897,0.05,2,1,,431,10,NZ_180709_s07.d,Find by Molecular Feature
2377,608.4417,16.33,55.9,607.4345,TRUE,Cpd 2377: 16.330,608.8266,,607.4345,Negative,-1,-1,16.303,16.369,756,0.047,2645,0,2,1,,430,7,NZ_180709_s07.d,Find by Molecular Feature
2376,1646.2784,16.328,57.6,547.7526,TRUE,Cpd 2376: 16.328,1647.2185,0.0014,548.0869,Negative,-2,-3,16.178,16.386,950,0.114,13351,0,6,2,,430,7,NZ_180709_s07.d,Find by Molecular Feature
2375,811.9574,16.328,87.1,810.9501,TRUE,Cpd 2375: 16.328,812.1106,,810.9501,Negative,-1,-1,16.269,16.369,4132,0.051,13109,0,2,1,,430,7,NZ_180709_s07.d,Find by Molecular Feature
2374,489.3059,16.327,87,488.2986,TRUE,Cpd 2374: 16.327,489.6637,,488.2986,Negative,-1,-1,16.303,16.378,1362,0.049,6257,0,2,1,,430,7,NZ_180709_s07.d,Find by Molecular Feature
2373,799.9552,16.325,100,798.948,TRUE,Cpd 2373: 16.325,800.0978,,798.948,Negative,-1,-1,16.261,16.402,13123,0.052,46435,0.01,2,1,,430,7,NZ_180709_s07.d,Find by Molecular Feature
2372,846.2041,16.325,55,845.1968,TRUE,Cpd 2372: 16.325,846.6329,,845.1968,Negative,-1,-1,16.119,16.469,1416,0.217,21300,0.01,2,1,,430,7,NZ_180709_s07.d,Find by Molecular Feature
2371,783.9611,16.324,100,782.9538,TRUE,Cpd 2371: 16.324,784.0943,,782.9538,Negative,-1,-1,16.253,16.427,30340,0.07,170600,0.04,2,1,,430,7,NZ_180709_s07.d,Find by Molecular Feature
2370,483.2734,16.322,74.8,482.2662,TRUE,Cpd 2370: 16.322,483.5395,,482.2662,Negative,-1,-1,16.261,16.378,2853,0.06,12702,0,2,1,,429,16,NZ_180709_s07.d,Find by Molecular Feature
2369,503.0776,16.321,53.6,502.0704,TRUE,Cpd 2369: 16.321,503.6417,,502.0704,Negative,-1,-1,16.269,16.436,1861,0.109,10965,0,3,1,,429,16,NZ_180709_s07.d,Find by Molecular Feature
2368,1260.0137,16.32,91.9,628.9996,TRUE,Cpd 2368: 16.320,1260.4054,,628.9996,Negative,-2,-2,16.219,16.427,5987,0.107,44808,0.01,3,1,,429,16,NZ_180709_s07.d,Find by Molecular Feature
2367,2607.8798,16.32,71.6,650.9627,TRUE,Cpd 2367: 16.320,2608.2725,,650.9627,Negative,-4,-4,16.261,16.427,2638,0.097,16996,0,2,1,,429,16,NZ_180709_s07.d,Find by Molecular Feature
2366,859.9711,16.319,82.4,858.9639,TRUE,Cpd 2366: 16.319,860.5357,,858.9639,Negative,-1,-1,16.286,16.353,2419,0.039,8279,0,3,1,,429,16,NZ_180709_s07.d,Find by Molecular Feature
2365,847.9621,16.319,100,846.9548,TRUE,Cpd 2365: 16.319,848.1385,,846.9548,Negative,-1,-1,16.278,16.394,2405,0.062,10900,0,2,1,,429,16,NZ_180709_s07.d,Find by Molecular Feature
2364,438.2912,16.319,60,437.2839,TRUE,Cpd 2364: 16.319,439.1195,,437.2839,Negative,-1,-1,16.261,16.402,2133,0.087,19049,0,3,1,,429,16,NZ_180709_s07.d,Find by Molecular Feature
2363,607.989,16.318,100,606.9817,TRUE,Cpd 2363: 16.318,608.868,,606.9817,Negative,-1,-1,16.203,16.444,16546,0.077,109203,0.03,6,1,,429,16,NZ_180709_s07.d,Find by Molecular Feature
2362,631.9704,16.318,100,630.9631,TRUE,Cpd 2362: 16.318,632.0755,,630.9631,Negative,-1,-1,16.253,16.411,27166,0.066,115065,0.03,2,1,,429,16,NZ_180709_s07.d,Find by Molecular Feature
2361,579.9773,16.318,100,578.97,TRUE,Cpd 2361: 16.318,580.2509,,578.97,Negative,-1,-1,16.236,16.502,39645,0.079,202539,0.05,3,1,,429,16,NZ_180709_s07.d,Find by Molecular Feature
2360,423.977,16.317,100,422.9698,TRUE,Cpd 2360: 16.317,424.0615,,422.9698,Negative,-1,-1,16.269,16.411,16498,0.061,65393,0.02,2,1,,429,16,NZ_180709_s07.d,Find by Molecular Feature
2359,413.982,16.317,78.3,826.9579,TRUE,Cpd 2359: 16.317,414.0234,0.0008,826.9579,Negative,-1,-1,16.244,16.452,1657,0.108,19842,0,3,1,,429,16,NZ_180709_s07.d,Find by Molecular Feature
2358,795.967,16.315,80,794.9597,TRUE,Cpd 2358: 16.315,796.2803,,794.9597,Negative,-1,-1,16.178,16.378,8751,0.064,35893,0.01,3,1,,429,16,NZ_180709_s07.d,Find by Molecular Feature
2357,940.8138,16.315,65.6,469.3996,TRUE,Cpd 2357: 16.315,941.2513,,469.3996,Negative,-2,-2,16.269,16.336,748,0.049,2811,0,2,1,,429,16,NZ_180709_s07.d,Find by Molecular Feature
2356,1103.9691,16.314,60.4,366.9824,TRUE,Cpd 2356: 16.314,1104.5308,,366.9824,Negative,-3,-3,16.186,16.378,2612,0.083,16156,0,3,1,,429,16,NZ_180709_s07.d,Find by Molecular Feature
2355,563.9832,16.313,100,562.9759,TRUE,Cpd 2355: 16.313,564.1177,,562.9759,Negative,-1,-1,16.194,16.586,273717,0.078,1250478,0.31,4,1,,429,16,NZ_180709_s07.d,Find by Molecular Feature
2354,395.9825,16.312,100,394.9752,TRUE,Cpd 2354: 16.312,396.0541,0.0001,394.9752,Negative,-1,-1,16.219,16.586,631828,0.064,2694441,0.68,5,1,,428,26,NZ_180709_s07.d,Find by Molecular Feature
2353,614.5252,16.312,66.3,613.518,TRUE,Cpd 2353: 16.312,614.9422,,613.518,Negative,-1,-1,16.278,16.361,758,0.054,4241,0,2,1,,428,26,NZ_180709_s07.d,Find by Molecular Feature
2352,567.9783,16.311,100,566.971,TRUE,Cpd 2352: 16.311,568.0715,,566.971,Negative,-1,-1,16.269,16.419,109278,0.063,491661,0.12,2,1,,428,26,NZ_180709_s07.d,Find by Molecular Feature
2351,813.988,16.31,100,812.9807,TRUE,Cpd 2351: 16.310,814.1553,,812.9807,Negative,-1,-1,16.261,16.386,19397,0.048,67953,0.02,2,1,,428,26,NZ_180709_s07.d,Find by Molecular Feature
2350,375.9766,16.31,100,374.9693,TRUE,Cpd 2350: 16.310,376.0429,,374.9693,Negative,-1,-1,16.203,16.394,347308,0.059,1307526,0.33,2,1,,428,26,NZ_180709_s07.d,Find by Molecular Feature
2349,653.9929,16.309,100,652.9856,TRUE,Cpd 2349: 16.309,654.1497,,652.9856,Negative,-1,-1,16.203,16.444,12348,0.092,69665,0.02,2,1,,428,26,NZ_180709_s07.d,Find by Molecular Feature
2348,529.9908,16.308,80,528.9835,TRUE,Cpd 2348: 16.308,530.6325,,528.9835,Negative,-1,-1,16.228,16.394,6071,0.104,36915,0.01,3,1,,428,26,NZ_180709_s07.d,Find by Molecular Feature
2347,1716.2376,16.308,73.5,428.0521,TRUE,Cpd 2347: 16.308,1716.7299,,428.0521,Negative,-4,-4,16.253,16.411,1539,0.103,10333,0,2,1,,428,26,NZ_180709_s07.d,Find by Molecular Feature
2346,663.4795,16.308,66.7,662.4722,TRUE,Cpd 2346: 16.308,663.8722,,662.4722,Negative,-1,-1,16.186,16.394,1273,0.122,14104,0,2,1,,428,26,NZ_180709_s07.d,Find by Molecular Feature
2345,423.1006,16.308,71.9,422.0933,TRUE,Cpd 2345: 16.308,424.0281,,422.0933,Negative,-1,-1,16.144,16.411,2719,0.166,45312,0.01,3,1,,428,26,NZ_180709_s07.d,Find by Molecular Feature
2344,519.2394,16.307,97.6,518.2321,TRUE,Cpd 2344: 16.307,519.5582,,518.2321,Negative,-1,-1,16.269,16.353,1087,0.053,4366,0,2,1,,428,26,NZ_180709_s07.d,Find by Molecular Feature
2343,1854.2983,16.307,65.7,617.0965,TRUE,Cpd 2343: 16.307,1855.0387,0.0247,617.0965,Negative,-2,-3,16.253,16.436,1338,0.104,17299,0,6,2,,428,26,NZ_180709_s07.d,Find by Molecular Feature
2342,1446.0595,16.307,61.8,481.0125,TRUE,Cpd 2342: 16.307,1446.4662,,481.3322,Negative,-3,-3,16.269,16.336,543,0.06,2777,0,2,1,,428,26,NZ_180709_s07.d,Find by Molecular Feature
2341,514.0189,16.307,87,513.0117,TRUE,Cpd 2341: 16.307,514.1399,,513.0117,Negative,-1,-1,16.278,16.378,4885,0.062,21511,0.01,2,1,,428,26,NZ_180709_s07.d,Find by Molecular Feature
2340,382.2498,16.307,100,381.2425,TRUE,Cpd 2340: 16.307,382.54,,381.2425,Negative,-1,-1,16.253,16.419,18746,0.072,98475,0.02,3,1,,428,26,NZ_180709_s07.d,Find by Molecular Feature
2339,836.011,16.306,67.5,835.0037,TRUE,Cpd 2339: 16.306,836.2095,,835.0037,Negative,-1,-1,16.278,16.336,3132,0.034,8021,0,2,1,,428,26,NZ_180709_s07.d,Find by Molecular Feature
2338,595.9893,16.306,100,594.982,TRUE,Cpd 2338: 16.306,596.1501,,594.982,Negative,-1,-1,16.186,16.427,36247,0.093,223699,0.06,3,1,,428,26,NZ_180709_s07.d,Find by Molecular Feature
2337,1571.9213,16.305,78,522.9665,TRUE,Cpd 2337: 16.305,1572.2528,,522.9665,Negative,-3,-3,16.269,16.369,1193,0.064,4293,0,2,1,,428,26,NZ_180709_s07.d,Find by Molecular Feature
2336,779.9659,16.305,92.8,778.9586,TRUE,Cpd 2336: 16.305,780.1171,,778.9586,Negative,-1,-1,16.253,16.402,176330,0.044,539917,0.14,3,1,,428,26,NZ_180709_s07.d,Find by Molecular Feature
2335,535.985,16.304,67.5,534.9777,TRUE,Cpd 2335: 16.304,536.0887,,534.9777,Negative,-1,-1,16.269,16.394,6313,0.067,26025,0.01,2,1,,428,26,NZ_180709_s07.d,Find by Molecular Feature
2334,477.2829,16.304,100,476.2756,TRUE,Cpd 2334: 16.304,477.5722,,476.2756,Negative,-1,-1,16.236,16.361,2157,0.066,12158,0,2,1,,428,26,NZ_180709_s07.d,Find by Molecular Feature
2333,450.2549,16.304,100,449.2476,TRUE,Cpd 2333: 16.304,450.483,,449.2476,Negative,-1,-1,16.236,16.427,10012,0.067,47299,0.01,2,1,,428,26,NZ_180709_s07.d,Find by Molecular Feature
2332,758.1621,16.304,51.5,378.0738,TRUE,Cpd 2332: 16.304,758.5055,,378.0738,Negative,-2,-2,16.253,16.378,990,0.079,6115,0,2,1,,428,26,NZ_180709_s07.d,Find by Molecular Feature
2331,547.9903,16.304,80,546.983,TRUE,Cpd 2331: 16.304,549.383,,548.9926,Negative,-1,-1,16.228,16.402,6634,0.078,57952,0.01,4,1,,428,26,NZ_180709_s07.d,Find by Molecular Feature
2330,411.98,16.303,61.7,410.9725,TRUE,Cpd 2330: 16.303,411.98,0.002,410.9725,Negative,-1,-1,16.244,16.361,1759,0.072,10410,0,2,1,,428,26,NZ_180709_s07.d,Find by Molecular Feature
2329,586.0067,16.303,100,584.9994,TRUE,Cpd 2329: 16.303,586.1534,,584.9994,Negative,-1,-1,16.219,16.469,135518,0.091,800598,0.2,3,1,,428,26,NZ_180709_s07.d,Find by Molecular Feature
2328,773.9737,16.302,99.3,772.9664,TRUE,Cpd 2328: 16.302,774.3548,,772.9664,Negative,-1,-1,16.253,16.361,8334,0.046,30416,0.01,3,1,,427,3,NZ_180709_s07.d,Find by Molecular Feature
2327,441.9877,16.301,99.4,440.9805,TRUE,Cpd 2327: 16.301,442.7401,,440.9805,Negative,-1,-1,16.244,16.386,3468,0.079,24975,0.01,3,1,,427,3,NZ_180709_s07.d,Find by Molecular Feature
2326,777.9819,16.301,72.5,776.9746,TRUE,Cpd 2326: 16.301,778.1465,,776.9746,Negative,-1,-1,16.161,16.353,4411,0.118,24489,0.01,2,1,,427,3,NZ_180709_s07.d,Find by Molecular Feature
2325,801.9892,16.299,100,800.9819,TRUE,Cpd 2325: 16.299,802.18,,800.9819,Negative,-1,-1,16.253,16.402,64688,0.051,229423,0.06,3,1,,426,20,NZ_180709_s07.d,Find by Molecular Feature
2324,763.9733,16.298,100,762.966,TRUE,Cpd 2324: 16.298,765.5854,,764.976,Negative,-1,-1,16.253,16.353,9625,0.047,44334,0.01,4,1,,426,20,NZ_180709_s07.d,Find by Molecular Feature
2323,716.2548,16.298,100,715.2475,TRUE,Cpd 2323: 16.298,716.5014,,715.2475,Negative,-1,-1,16.269,16.353,1489,0.053,5709,0,2,1,,426,20,NZ_180709_s07.d,Find by Molecular Feature
2322,666.2421,16.298,59.9,665.2348,TRUE,Cpd 2322: 16.298,666.9159,,665.2348,Negative,-1,-1,16.219,16.361,1898,0.084,11349,0,3,1,,426,20,NZ_180709_s07.d,Find by Molecular Feature
2321,702.5967,16.297,100,701.5894,TRUE,Cpd 2321: 16.297,702.9636,,701.5894,Negative,-1,-1,16.261,16.353,1368,0.062,8782,0,2,1,,426,20,NZ_180709_s07.d,Find by Molecular Feature
2320,359.9813,16.296,100,358.9741,TRUE,Cpd 2320: 16.296,360.136,,358.9741,Negative,-1,-1,16.219,16.402,27890,0.083,156275,0.04,3,1,,426,20,NZ_180709_s07.d,Find by Molecular Feature
2319,1781.9846,16.296,56.9,592.9876,TRUE,Cpd 2319: 16.296,1782.3167,,592.9876,Negative,-3,-3,16.244,16.369,1140,0.086,7816,0,2,1,,426,20,NZ_180709_s07.d,Find by Molecular Feature
2318,835.9551,16.296,85.9,834.9479,TRUE,Cpd 2318: 16.296,836.0837,,834.9479,Negative,-1,-1,16.253,16.386,4005,0.083,18882,0,2,1,,426,20,NZ_180709_s07.d,Find by Molecular Feature
2317,619.9707,16.296,100,618.9634,TRUE,Cpd 2317: 16.296,620.0955,,618.9634,Negative,-1,-1,16.244,16.477,94480,0.088,464189,0.12,3,1,,426,20,NZ_180709_s07.d,Find by Molecular Feature
2316,438.255,16.296,100,437.2477,TRUE,Cpd 2316: 16.296,438.4855,,437.2477,Negative,-1,-1,16.211,16.386,7447,0.095,54425,0.01,2,1,,426,20,NZ_180709_s07.d,Find by Molecular Feature
2315,1042.2536,16.296,57.5,520.1195,TRUE,Cpd 2315: 16.296,1042.9308,,520.1195,Negative,-2,-2,16.153,16.353,1193,0.088,7641,0,3,1,,426,20,NZ_180709_s07.d,Find by Molecular Feature
2314,352.2269,16.295,100,351.2196,TRUE,Cpd 2314: 16.295,354.039,,353.2136,Negative,-1,-1,16.186,16.427,48648,0.088,357136,0.09,4,1,,426,20,NZ_180709_s07.d,Find by Molecular Feature
2313,1202.2294,16.294,55.9,600.1074,TRUE,Cpd 2313: 16.294,1203.185,,600.1074,Negative,-2,-2,16.186,16.402,860,0.108,11719,0,3,1,,426,20,NZ_180709_s07.d,Find by Molecular Feature
2312,602.525,16.294,77.5,601.5177,TRUE,Cpd 2312: 16.294,603.1601,,601.5177,Negative,-1,-1,16.261,16.344,1834,0.05,10384,0,3,1,,426,20,NZ_180709_s07.d,Find by Molecular Feature
2311,551.983,16.294,100,550.9757,TRUE,Cpd 2311: 16.294,552.1004,,550.9757,Negative,-1,-1,16.236,16.611,3993369,0.075,18170422,4.56,5,1,S,426,20,NZ_180709_s07.d,Find by Molecular Feature
2310,729.9684,16.293,100,728.9611,TRUE,Cpd 2310: 16.293,730.1519,,728.9611,Negative,-1,-1,16.211,16.402,51821,0.064,247430,0.06,3,1,,426,20,NZ_180709_s07.d,Find by Molecular Feature
2309,741.9752,16.292,89.8,740.968,TRUE,Cpd 2309: 16.292,745.6202,,744.9593,Negative,-1,-1,16.186,16.378,8746,0.064,89112,0.02,8,1,,426,20,NZ_180709_s07.d,Find by Molecular Feature
2308,429.9874,16.292,80,428.9802,TRUE,Cpd 2308: 16.292,430.1024,,428.9802,Negative,-1,-1,16.236,16.486,95241,0.069,383811,0.1,3,1,,426,20,NZ_180709_s07.d,Find by Molecular Feature
2307,383.982,16.292,100,382.9748,TRUE,Cpd 2307: 16.292,384.0502,,382.9748,Negative,-1,-1,16.236,16.452,61231,0.072,245693,0.06,2,1,,426,20,NZ_180709_s07.d,Find by Molecular Feature
2306,767.9656,16.292,88.9,766.9583,TRUE,Cpd 2306: 16.292,768.1172,,766.9583,Negative,-1,-1,16.244,16.436,1009512,0.042,2992405,0.75,4,1,S,426,20,NZ_180709_s07.d,Find by Molecular Feature
2305,588.5109,16.291,100,587.5036,TRUE,Cpd 2305: 16.291,588.9515,,587.5036,Negative,-1,-1,16.244,16.394,13658,0.065,77407,0.02,3,1,,425,6,NZ_180709_s07.d,Find by Molecular Feature
2304,749.9582,16.29,100,748.9509,TRUE,Cpd 2304: 16.290,750.0742,,748.9509,Negative,-1,-1,16.228,16.402,34015,0.059,119051,0.03,2,1,,425,6,NZ_180709_s07.d,Find by Molecular Feature
2303,351.2393,16.29,80,350.2321,TRUE,Cpd 2303: 16.290,351.2393,0.0021,350.2321,Negative,-1,-1,16.211,16.361,5603,0.082,29742,0.01,2,1,,425,6,NZ_180709_s07.d,Find by Molecular Feature
2302,761.9726,16.29,100,760.9654,TRUE,Cpd 2302: 16.290,762.1177,,760.9654,Negative,-1,-1,16.244,16.353,14889,0.049,54694,0.01,2,1,,425,6,NZ_180709_s07.d,Find by Molecular Feature
2301,368.2364,16.289,80,367.2291,TRUE,Cpd 2301: 16.289,368.6022,,367.2291,Negative,-1,-1,16.228,16.386,34764,0.07,188994,0.05,3,1,,425,6,NZ_180709_s07.d,Find by Molecular Feature
2300,759.9897,16.288,64.8,758.9825,TRUE,Cpd 2300: 16.288,760.13,,758.9825,Negative,-1,-1,16.228,16.353,2834,0.081,15761,0,2,1,,425,6,NZ_180709_s07.d,Find by Molecular Feature
2299,640.2204,16.286,78.2,639.2132,TRUE,Cpd 2299: 16.286,640.4649,,639.2132,Negative,-1,-1,16.253,16.353,36859,0.037,108354,0.03,3,1,,424,11,NZ_180709_s07.d,Find by Molecular Feature
2298,424.2396,16.285,100,423.2324,TRUE,Cpd 2298: 16.285,424.4436,,423.2324,Negative,-1,-1,16.211,16.419,255737,0.063,1082647,0.27,4,1,,424,11,NZ_180709_s07.d,Find by Molecular Feature
2297,1495.9221,16.285,80,372.9733,TRUE,Cpd 2297: 16.285,1496.0901,,372.9733,Negative,-4,-4,16.228,16.361,4770,0.066,21539,0.01,2,1,,424,11,NZ_180709_s07.d,Find by Molecular Feature
2296,702.3939,16.285,97.3,701.3866,TRUE,Cpd 2296: 16.285,702.7158,,701.3866,Negative,-1,-1,16.261,16.328,1370,0.044,6003,0,2,1,,424,11,NZ_180709_s07.d,Find by Molecular Feature
2295,2167.9288,16.284,72.3,540.9749,TRUE,Cpd 2295: 16.284,2168.1442,,540.9749,Negative,-4,-4,16.119,16.378,2499,0.148,20656,0.01,2,1,,424,11,NZ_180709_s07.d,Find by Molecular Feature
2294,440.1288,16.283,100,439.1215,TRUE,Cpd 2294: 16.283,440.3968,,439.1215,Negative,-1,-1,16.244,16.344,1898,0.058,8972,0,2,1,,424,11,NZ_180709_s07.d,Find by Molecular Feature
2293,2382.5228,16.283,67.3,396.0799,TRUE,Cpd 2293: 16.283,2383.4491,,396.2442,Negative,-6,-6,16.228,16.486,2478,0.136,21649,0.01,3,1,,424,11,NZ_180709_s07.d,Find by Molecular Feature
2292,733.9642,16.283,100,732.9569,TRUE,Cpd 2292: 16.283,734.1281,,732.9569,Negative,-1,-1,16.228,16.394,97764,0.05,320940,0.08,3,1,,424,11,NZ_180709_s07.d,Find by Molecular Feature
2291,674.244,16.282,100,673.2367,TRUE,Cpd 2291: 16.282,674.4837,,673.2367,Negative,-1,-1,16.244,16.344,5245,0.05,21943,0.01,2,1,,424,11,NZ_180709_s07.d,Find by Molecular Feature
2290,412.2468,16.281,59.2,411.2396,TRUE,Cpd 2290: 16.281,412.8103,,411.2396,Negative,-1,-1,16.236,16.353,2663,0.073,13791,0,3,1,,424,11,NZ_180709_s07.d,Find by Molecular Feature
2289,872.4799,16.28,72.5,435.2327,TRUE,Cpd 2289: 16.280,872.9119,,435.2327,Negative,-2,-2,16.203,16.402,3699,0.092,21634,0.01,3,1,,424,11,NZ_180709_s07.d,Find by Molecular Feature
2288,717.9689,16.278,94.7,716.9617,TRUE,Cpd 2288: 16.278,718.104,,716.9617,Negative,-1,-1,16.203,16.461,1258115,0.045,3801065,0.95,4,1,S,423,13,NZ_180709_s07.d,Find by Molecular Feature
2287,1182.9808,16.277,60,590.4831,TRUE,Cpd 2287: 16.277,1183.8022,,590.9821,Negative,-2,-2,16.186,16.361,958,0.1,11376,0,3,1,,423,13,NZ_180709_s07.d,Find by Molecular Feature
2286,1391.9426,16.277,79.6,694.964,TRUE,Cpd 2286: 16.277,1392.2624,,694.964,Negative,-2,-2,16.211,16.361,5490,0.073,24464,0.01,3,1,,423,13,NZ_180709_s07.d,Find by Molecular Feature
2285,680.411,16.276,82.5,679.4037,TRUE,Cpd 2285: 16.276,680.9209,,679.4037,Negative,-1,-1,16.244,16.319,4740,0.039,18866,0,3,1,,423,13,NZ_180709_s07.d,Find by Molecular Feature
2284,575.9926,16.275,72,574.9853,TRUE,Cpd 2284: 16.275,576.1874,,574.9853,Negative,-1,-1,16.178,16.378,1492,0.129,11549,0,2,1,,423,13,NZ_180709_s07.d,Find by Molecular Feature
2283,723.9807,16.275,100,722.9734,TRUE,Cpd 2283: 16.275,724.7745,,722.9734,Negative,-1,-1,16.186,16.344,3643,0.069,22846,0.01,3,1,,423,13,NZ_180709_s07.d,Find by Molecular Feature
