Show/Hide,Cpd,File,ID Source,Name,Formula,Saturated,RT,m/z,Mass,Score,Score (Lib),Score (DB),Score (MFG),RT Diff (Tgt),"Diff (Tgt, ppm)","Diff (DB, ppm)","Diff (MFG, ppm)",Polarity,Ions,Height,Area,Vol,Hits (DB),Algorithm,Library,Uncertainty,Significance,Quality Score,FIs Conf.,FIs Conf. %,FIs Eval.,Source,Flag Severity (Tgt)
TRUE,167,SLZ_200313_10.d,,,,,1,656.0518,1314.1181,,,,,,,,,Negative,4,29447,,228069,,Find by Molecular Feature,,,,39.1,,,,,
TRUE,168,SLZ_200313_10.d,,,,,1.001,997.1264,2994.4011,,,,,,,,,Negative,3,25286,,149544,,Find by Molecular Feature,,,,31.3,,,,,
TRUE,169,SLZ_200313_10.d,,,,,1.001,634.0695,1270.1535,,,,,,,,,Negative,5,63244,,531682,,Find by Molecular Feature,,,,58,,,,,
TRUE,170,SLZ_200313_10.d,,,,,1.001,564.0075,1130.0295,,,,,,,,,Negative,4,4962,,70121,,Find by Molecular Feature,,,,67.2,,,,,
TRUE,171,SLZ_200313_10.d,,,,,1.001,414.7144,415.7217,,,,,,,,,Negative,3,3943,,22735,,Find by Molecular Feature,,,,35,,,,,
TRUE,172,SLZ_200313_10.d,,,,,1.002,1407.1841,2816.3828,,,,,,,,,Negative,4,1757,,24869,,Find by Molecular Feature,,,,30.5,,,,,
TRUE,173,SLZ_200313_10.d,,,,,1.002,509.0512,510.0583,,,,,,,,,Negative,3,33018,,611924,,Find by Molecular Feature,,,,48.7,,,,,
TRUE,174,SLZ_200313_10.d,,,,,1.002,1353.1088,1354.1161,,,,,,,,,Negative,3,1395,,21031,,Find by Molecular Feature,,,,34.8,,,,,
TRUE,175,SLZ_200313_10.d,,,,,1.002,701.0404,1404.0953,,,,,,,,,Negative,4,5482,,69421,,Find by Molecular Feature,,,,37.9,,,,,
TRUE,176,SLZ_200313_10.d,,,,,1.002,678.0346,1358.0838,,,,,,,,,Negative,4,12451,,105369,,Find by Molecular Feature,,,,70.2,,,,,
TRUE,177,SLZ_200313_10.d,,,,,1.002,1361.1066,1362.1139,,,,,,,,,Negative,3,1689,,22891,,Find by Molecular Feature,,,,30.9,,,,,
TRUE,178,SLZ_200313_10.d,,,,,1.003,612.5756,1227.1658,,,,,,,,,Negative,7,25115,,297101,,Find by Molecular Feature,,,,36,,,,,
TRUE,179,SLZ_200313_10.d,,,,,1.003,601.5849,1205.1841,,,,,,,,,Negative,7,66668,,607511,,Find by Molecular Feature,,,,36.6,,,,,
TRUE,180,SLZ_200313_10.d,,,,,1.003,1305.1624,1306.1696,,,,,,,,,Negative,3,3663,,49506,,Find by Molecular Feature,,,,60,,,,,
TRUE,181,SLZ_200313_10.d,,,,,1.003,1284.147,1285.1542,,,,,,,,,Negative,3,5112,,64537,,Find by Molecular Feature,,,,74.1,,,,,
TRUE,182,SLZ_200313_10.d,,,,,1.003,1417.1706,2836.3557,,,,,,,,,Negative,3,1896,,23041,,Find by Molecular Feature,,,,31.1,,,,,
TRUE,183,SLZ_200313_10.d,,,,,1.003,620.1152,1242.245,,,,,,,,,Negative,3,4735,,28853,,Find by Molecular Feature,,,,30.1,,,,,
TRUE,184,SLZ_200313_10.d,,,,,1.003,1327.1511,1328.1583,,,,,,,,,Negative,3,2456,,40869,,Find by Molecular Feature,,,,60,,,,,
TRUE,185,SLZ_200313_10.d,,,,,1.004,708.5365,1419.0875,,,,,,,,,Negative,4,3575,,70435,,Find by Molecular Feature,,,,53.8,,,,,
TRUE,186,SLZ_200313_10.d,,,,,1.004,679.0841,1360.1829,,,,,,,,,Negative,4,6768,,70442,,Find by Molecular Feature,,,,37.8,,,,,
TRUE,187,SLZ_200313_10.d,,,,,1.004,1294.1583,1295.163,,,,,,,,,Negative,8,2169,,69528,,Find by Molecular Feature,,,,35,,,,,
TRUE,188,SLZ_200313_10.d,,,,,1.004,393.3937,1183.2029,,,,,,,,,Negative,15,528272,,5594104,,Find by Molecular Feature,,,,35,,,,,
TRUE,189,SLZ_200313_10.d,,,,,1.004,623.5664,624.5738,,,,,,,,,Negative,4,15260,,188922,,Find by Molecular Feature,,,,36.9,,,,,
TRUE,190,SLZ_200313_10.d,,,,,1.004,594.5661,1191.1467,,,,,,,,,Negative,4,10301,,144251,,Find by Molecular Feature,,,,48.2,,,,,
TRUE,191,SLZ_200313_10.d,,,,,1.004,416.0561,834.1268,,,,,,,,,Negative,6,3810,,93071,,Find by Molecular Feature,,,,59.9,,,,,
TRUE,192,SLZ_200313_10.d,,,,,1.005,1021.1178,2044.2501,,,,,,,,,Negative,4,5100,,92215,,Find by Molecular Feature,,,,60,,,,,
TRUE,193,SLZ_200313_10.d,,,,,1.005,683.5538,684.5612,,,,,,,,,Negative,3,12993,,164215,,Find by Molecular Feature,,,,63.3,,,,,
TRUE,194,SLZ_200313_10.d,,,,,1.005,442.0521,886.1187,,,,,,,,,Negative,4,35051,,359525,,Find by Molecular Feature,,,,37.9,,,,,
TRUE,195,SLZ_200313_10.d,,,,,1.005,569.0911,1140.1967,,,,,,,,,Negative,4,23265,,170421,,Find by Molecular Feature,,,,35,,,,,
TRUE,196,SLZ_200313_10.d,,,,,1.005,481.0611,1446.2052,,,,,,,,,Negative,6,59629,,445280,,Find by Molecular Feature,,,,31.4,,,,,
TRUE,197,SLZ_200313_10.d,,,,,1.006,1043.0986,2088.2117,,,,,,,,,Negative,4,3836,,66894,,Find by Molecular Feature,,,,53.4,,,,,
TRUE,198,SLZ_200313_10.d,,,,,1.006,1428.166,2858.3466,,,,,,,,,Negative,4,2189,,28102,,Find by Molecular Feature,,,,31,,,,,
TRUE,199,SLZ_200313_10.d,,,,,1.006,1478.6901,2959.3947,,,,,,,,,Negative,4,1084,,16138,,Find by Molecular Feature,,,,30.5,,,,,
TRUE,200,SLZ_200313_10.d,,,,,1.006,1270.1243,1271.1316,,,,,,,,,Negative,2,2886,,25536,,Find by Molecular Feature,,,,31.3,,,,,
TRUE,201,SLZ_200313_10.d,,,,,1.007,374.0495,375.0567,,,,,,,,,Negative,3,26005,,190394,,Find by Molecular Feature,,,,35,,,,,
TRUE,202,SLZ_200313_10.d,,,,,1.007,714.5455,715.5528,,,,,,,,,Negative,3,8075,,104179,,Find by Molecular Feature,,,,77.9,,,,,
TRUE,203,SLZ_200313_10.d,,,,,1.007,607.0732,608.0805,,,,,,,,,Negative,4,5369,,83272,,Find by Molecular Feature,,,,60,,,,,
TRUE,204,SLZ_200313_10.d,,,,,1.008,720.5221,1443.0587,,,,,,,,,Negative,3,1044,,37730,,Find by Molecular Feature,,,,33.8,,,,,
TRUE,205,SLZ_200313_10.d,,,,,1.008,624.5691,625.5764,,,,,,,,,Negative,5,2880,,25608,,Find by Molecular Feature,,,,35,,,,,
TRUE,206,SLZ_200313_10.d,,,,,1.008,645.5493,1293.1144,,,,,,,,,Negative,6,9592,,110080,,Find by Molecular Feature,,,,42,,,,,
TRUE,207,SLZ_200313_10.d,,,,,1.008,661.5722,1325.1625,,,,,,,,,Negative,8,37782,,840923,,Find by Molecular Feature,,,,100,,,,,
TRUE,208,SLZ_200313_10.d,,,,,1.009,727.5183,728.5256,,,,,,,,,Negative,3,2929,,59287,,Find by Molecular Feature,,,,74.5,,,,,
TRUE,209,SLZ_200313_10.d,,,,,1.009,433.3852,1303.1768,,,,,,,,,Negative,11,222215,,4410308,,Find by Molecular Feature,,,,95.8,,,,,
TRUE,210,SLZ_200313_10.d,,,,,1.009,670.5822,671.5892,,,,,,,,,Negative,7,43910,,730974,,Find by Molecular Feature,,,,69.6,,,,,
TRUE,211,SLZ_200313_10.d,,,,,1.01,1029.0737,2060.162,,,,,,,,,Negative,5,2860,,73161,,Find by Molecular Feature,,,,52.8,,,,,
TRUE,212,SLZ_200313_10.d,,,,,1.01,642.0719,643.0791,,,,,,,,,Negative,2,13752,,115564,,Find by Molecular Feature,,,,70.9,,,,,
TRUE,213,SLZ_200313_10.d,,,,,1.01,707.0429,1416.1003,,,,,,,,,Negative,3,4461,,74381,,Find by Molecular Feature,,,,68,,,,,
TRUE,214,SLZ_200313_10.d,,,,,1.01,703.5554,1409.1253,,,,,,,,,Negative,4,9623,,180086,,Find by Molecular Feature,,,,80.4,,,,,
TRUE,215,SLZ_200313_10.d,,,,,1.011,523.0627,1048.14,,,,,,,,,Negative,6,40794,,344393,,Find by Molecular Feature,,,,65.9,,,,,
TRUE,216,SLZ_200313_10.d,,,,,1.011,694.5446,695.5519,,,,,,,,,Negative,2,8429,,115885,,Find by Molecular Feature,,,,97.7,,,,,
TRUE,217,SLZ_200313_10.d,,,,,1.011,585.5595,1173.1353,,,,,,,,,Negative,5,3186,,58595,,Find by Molecular Feature,,,,36.6,,,,,
TRUE,218,SLZ_200313_10.d,,,,,1.011,488.5564,489.5631,,,,,,,,,Negative,2,19709,,242664,,Find by Molecular Feature,,,,56.8,,,,,
TRUE,219,SLZ_200313_10.d,,,,,1.012,725.5363,1453.0872,,,,,,,,,Negative,3,5275,,96489,,Find by Molecular Feature,,,,45.1,,,,,
TRUE,220,SLZ_200313_10.d,,,,,1.012,409.3794,1231.16,,,,,,,,,Negative,3,25587,,147765,,Find by Molecular Feature,,,,34.5,,,,,
TRUE,221,SLZ_200313_10.d,,,,,1.012,681.5731,1365.1602,,,,,,,,,Negative,6,30548,,407767,,Find by Molecular Feature,,,,38.4,,,,,
TRUE,222,SLZ_200313_10.d,,,,,1.013,879.5617,1761.1379,,,,,,,,,Negative,2,2082,,39162,,Find by Molecular Feature,,,,36.5,,,,,
TRUE,223,SLZ_200313_10.d,,,,,1.013,815.0091,1632.0327,,,,,,,,,Negative,5,2971,,49826,,Find by Molecular Feature,,,,36.2,,,,,
TRUE,224,SLZ_200313_10.d,,,,,1.013,381.0507,1528.2393,,,,,,,,,Negative,8,2303,,79696,,Find by Molecular Feature,,,,49.6,,,,,
TRUE,225,SLZ_200313_10.d,,,,,1.014,1078.1553,1079.1626,,,,,,,,,Negative,2,2256,,22352,,Find by Molecular Feature,,,,43.5,,,,,
TRUE,226,SLZ_200313_10.d,,,,,1.014,1146.0887,1147.0959,,,,,,,,,Negative,3,3308,,40123,,Find by Molecular Feature,,,,45.7,,,,,
TRUE,227,SLZ_200313_10.d,,,,,1.014,692.5641,1387.1431,,,,,,,,,Negative,6,15952,,215682,,Find by Molecular Feature,,,,36.9,,,,,
TRUE,228,SLZ_200313_10.d,,,,,1.015,405.7137,1220.1629,,,,,,,,,Negative,3,20526,,149069,,Find by Molecular Feature,,,,34.1,,,,,
TRUE,229,SLZ_200313_10.d,,,,,1.015,674.5449,675.5521,,,,,,,,,Negative,3,6727,,98250,,Find by Molecular Feature,,,,76,,,,,
TRUE,230,SLZ_200313_10.d,,,,,1.015,574.5632,1151.1406,,,,,,,,,Negative,14,14281,,335745,,Find by Molecular Feature,,,,73.2,,,,,
TRUE,231,SLZ_200313_10.d,,,,,1.016,985.104,1972.2226,,,,,,,,,Negative,5,7247,,70744,,Find by Molecular Feature,,,,35,,,,,
TRUE,232,SLZ_200313_10.d,,,,,1.016,1007.0869,2016.1884,,,,,,,,,Negative,5,6140,,83013,,Find by Molecular Feature,,,,46.5,,,,,
TRUE,233,SLZ_200313_10.d,,,,,1.016,522.0463,1569.1606,,,,,,,,,Negative,3,58324,,538713,,Find by Molecular Feature,,,,59.4,,,,,
TRUE,234,SLZ_200313_10.d,,,,,1.016,614.5698,615.577,,,,,,,,,Negative,3,3372,,31380,,Find by Molecular Feature,,,,48.1,,,,,
TRUE,235,SLZ_200313_10.d,,,,,1.016,685.5408,686.5481,,,,,,,,,Negative,3,4704,,67537,,Find by Molecular Feature,,,,60.3,,,,,
TRUE,236,SLZ_200313_10.d,,,,,1.017,467.7154,1406.1677,,,,,,,,,Negative,7,5365,,102535,,Find by Molecular Feature,,,,71,,,,,
TRUE,237,SLZ_200313_10.d,,,,,1.018,407.0467,408.0539,,,,,,,,,Negative,3,11741,,98095,,Find by Molecular Feature,,,,48.4,,,,,
TRUE,238,SLZ_200313_10.d,,,,,1.019,446.7201,1343.1822,,,,,,,,,Negative,4,199494,,2018529,,Find by Molecular Feature,,,,82.2,,,,,
TRUE,239,SLZ_200313_10.d,,,,,1.019,848.5716,1699.1577,,,,,,,,,Negative,5,3310,,89627,,Find by Molecular Feature,,,,68.9,,,,,
TRUE,240,SLZ_200313_10.d,,,,,1.019,663.5541,1329.1227,,,,,,,,,Negative,3,8407,,151266,,Find by Molecular Feature,,,,89.9,,,,,
TRUE,241,SLZ_200313_10.d,,,,,1.019,529.0586,1590.1955,,,,,,,,,Negative,10,10901,,350455,,Find by Molecular Feature,,,,41.5,,,,,
TRUE,242,SLZ_200313_10.d,,,,,1.019,413.53,829.0745,,,,,,,,,Negative,3,36329,,307834,,Find by Molecular Feature,,,,39.8,,,,,
TRUE,243,SLZ_200313_10.d,,,,,1.019,717.5393,718.5466,,,,,,,,,Negative,3,3690,,61039,,Find by Molecular Feature,,,,59.1,,,,,
TRUE,244,SLZ_200313_10.d,,,,,1.02,1325.4631,3979.4112,,,,,,,,,Negative,4,2707,,21760,,Find by Molecular Feature,,,,38.3,,,,,
TRUE,245,SLZ_200313_10.d,,,,,1.02,963.1204,964.1277,,,,,,,,,Negative,3,15225,,86545,,Find by Molecular Feature,,,,36.6,,,,,
TRUE,246,SLZ_200313_10.d,,,,,1.02,1207.0884,1208.0956,,,,,,,,,Negative,3,1620,,23082,,Find by Molecular Feature,,,,30.7,,,,,
TRUE,247,SLZ_200313_10.d,,,,,1.02,498.0598,998.1342,,,,,,,,,Negative,4,329587,,3091293,,Find by Molecular Feature,,,,40.4,,,,,
TRUE,248,SLZ_200313_10.d,,,,,1.02,459.3905,1381.1932,,,,,,,,,Negative,3,7008,,46420,,Find by Molecular Feature,,,,51.2,,,,,
TRUE,249,SLZ_200313_10.d,,,,,1.021,1136.6102,2275.235,,,,,,,,,Negative,4,1871,,34526,,Find by Molecular Feature,,,,54.9,,,,,
TRUE,250,SLZ_200313_10.d,,,,,1.021,1103.6331,2209.2808,,,,,,,,,Negative,4,2860,,52388,,Find by Molecular Feature,,,,44.9,,,,,
TRUE,251,SLZ_200313_10.d,,,,,1.021,627.9815,1257.9775,,,,,,,,,Negative,2,2470,,27258,,Find by Molecular Feature,,,,34.4,,,,,
TRUE,252,SLZ_200313_10.d,,,,,1.022,780.4992,1563.013,,,,,,,,,Negative,3,1716,,41519,,Find by Molecular Feature,,,,43.4,,,,,
TRUE,253,SLZ_200313_10.d,,,,,1.022,406.546,2445.3198,,,,,,,,,Negative,3,22385,,117858,,Find by Molecular Feature,,,,31.3,,,,,
TRUE,254,SLZ_200313_10.d,,,,,1.022,917.1589,918.1662,,,,,,,,,Negative,2,4474,,31363,,Find by Molecular Feature,,,,39.2,,,,,
TRUE,255,SLZ_200313_10.d,,,,,1.022,460.3751,461.3824,,,,,,,,,Negative,2,3266,,20943,,Find by Molecular Feature,,,,44.8,,,,,
TRUE,256,SLZ_200313_10.d,,,,,1.023,696.5323,697.5396,,,,,,,,,Negative,3,3557,,79713,,Find by Molecular Feature,,,,46.2,,,,,
TRUE,257,SLZ_200313_10.d,,,,,1.024,1145.5902,1146.5975,,,,,,,,,Negative,3,3483,,47727,,Find by Molecular Feature,,,,54.9,,,,,
TRUE,258,SLZ_200313_10.d,,,,,1.024,1125.6182,2253.251,,,,,,,,,Negative,4,2735,,39973,,Find by Molecular Feature,,,,39.5,,,,,
TRUE,259,SLZ_200313_10.d,,,,,1.024,420.0496,1263.1708,,,,,,,,,Negative,10,172415,,2943480,,Find by Molecular Feature,,,,88.3,,,,,
TRUE,260,SLZ_200313_10.d,,,,,1.024,481.5582,965.131,,,,,,,,,Negative,3,22256,,116516,,Find by Molecular Feature,,,,36.7,,,,,
TRUE,261,SLZ_200313_10.d,,,,,1.025,610.5923,611.5996,,,,,,,,,Negative,2,5365,,57640,,Find by Molecular Feature,,,,79.2,,,,,
TRUE,262,SLZ_200313_10.d,,,,,1.026,1176.5928,2355.2001,,,,,,,,,Negative,5,2719,,50557,,Find by Molecular Feature,,,,38.2,,,,,
TRUE,263,SLZ_200313_10.d,,,,,1.027,391.0457,1568.2115,,,,,,,,,Negative,9,81178,,898762,,Find by Molecular Feature,,,,75.1,,,,,
TRUE,264,SLZ_200313_10.d,,,,,1.027,816.0754,1634.1653,,,,,,,,,Negative,2,4564,,56989,,Find by Molecular Feature,,,,51.5,,,,,
TRUE,265,SLZ_200313_10.d,,,,,1.027,425.0435,852.1015,,,,,,,,,Negative,2,11830,,66943,,Find by Molecular Feature,,,,30.1,,,,,
TRUE,266,SLZ_200313_10.d,,,,,1.027,870.0542,871.0614,,,,,,,,,Negative,3,2358,,46992,,Find by Molecular Feature,,,,60,,,,,
TRUE,267,SLZ_200313_10.d,,,,,1.027,827.0743,1656.1632,,,,,,,,,Negative,3,3887,,65856,,Find by Molecular Feature,,,,45,,,,,
TRUE,268,SLZ_200313_10.d,,,,,1.028,857.5775,1717.1695,,,,,,,,,Negative,2,3142,,53916,,Find by Molecular Feature,,,,44.5,,,,,
TRUE,269,SLZ_200313_10.d,,,,,1.028,713.4352,1428.885,,,,,,,,,Negative,3,4142,,34735,,Find by Molecular Feature,,,,37.4,,,,,
TRUE,270,SLZ_200313_10.d,,,,,1.028,1045.0589,2092.1324,,,,,,,,,Negative,9,12171,,174361,,Find by Molecular Feature,,,,56.2,,,,,
TRUE,271,SLZ_200313_10.d,,,,,1.028,837.5786,1677.1718,,,,,,,,,Negative,3,3480,,63130,,Find by Molecular Feature,,,,69.3,,,,,
TRUE,272,SLZ_200313_10.d,,,,,1.029,869.5494,870.5567,,,,,,,,,Negative,6,3057,,85075,,Find by Molecular Feature,,,,67.2,,,,,
TRUE,273,SLZ_200313_10.d,,,,,1.029,520.5612,521.5685,,,,,,,,,Negative,2,12774,,71624,,Find by Molecular Feature,,,,33.7,,,,,
TRUE,274,SLZ_200313_10.d,,,,,1.029,547.0402,1096.095,,,,,,,,,Negative,4,3749,,29716,,Find by Molecular Feature,,,,35,,,,,
TRUE,275,SLZ_200313_10.d,,,,,1.03,406.7948,815.6042,,,,,,,,,Negative,4,21473,,155458,,Find by Molecular Feature,,,,36.5,,,,,
TRUE,276,SLZ_200313_10.d,,,,,1.03,428.0525,429.0598,,,,,,,,,Negative,3,17099,,269764,,Find by Molecular Feature,,,,91.6,,,,,
TRUE,277,SLZ_200313_10.d,,,,,1.03,484.3858,1456.1793,,,,,,,,,Negative,5,6406,,106104,,Find by Molecular Feature,,,,60,,,,,
TRUE,278,SLZ_200313_10.d,,,,,1.031,1114.6236,2231.2617,,,,,,,,,Negative,5,2734,,71670,,Find by Molecular Feature,,,,40.4,,,,,
TRUE,279,SLZ_200313_10.d,,,,,1.031,805.0834,1612.1813,,,,,,,,,Negative,4,6615,,98900,,Find by Molecular Feature,,,,61.5,,,,,
TRUE,280,SLZ_200313_10.d,,,,,1.032,859.0615,860.0687,,,,,,,,,Negative,3,3135,,55603,,Find by Molecular Feature,,,,49,,,,,
TRUE,281,SLZ_200313_10.d,,,,,1.032,396.7918,397.7991,,,,,,,,,Negative,2,13676,,117976,,Find by Molecular Feature,,,,82,,,,,
TRUE,282,SLZ_200313_10.d,,,,,1.033,1157.0806,1158.0878,,,,,,,,,Negative,3,3131,,29650,,Find by Molecular Feature,,,,31,,,,,
TRUE,283,SLZ_200313_10.d,,,,,1.033,751.5146,1505.0437,,,,,,,,,Negative,5,2424,,65663,,Find by Molecular Feature,,,,47,,,,,
TRUE,284,SLZ_200313_10.d,,,,,1.034,858.5547,859.562,,,,,,,,,Negative,4,4506,,84344,,Find by Molecular Feature,,,,68.7,,,,,
TRUE,285,SLZ_200313_10.d,,,,,1.035,556.5128,557.5201,,,,,,,,,Negative,2,2954,,17254,,Find by Molecular Feature,,,,30.7,,,,,
TRUE,286,SLZ_200313_10.d,,,,,1.036,401.2941,1609.2057,,,,,,,,,Negative,4,69960,,597899,,Find by Molecular Feature,,,,34.5,,,,,
TRUE,287,SLZ_200313_10.d,,,,,1.036,400.0476,1604.2195,,,,,,,,,Negative,5,25030,,149251,,Find by Molecular Feature,,,,35,,,,,
TRUE,288,SLZ_200313_10.d,,,,,1.037,407.2225,2449.3785,,,,,,,,,Negative,4,4581,,30133,,Find by Molecular Feature,,,,34.5,,,,,
TRUE,289,SLZ_200313_10.d,,,,,1.037,441.3897,442.3969,,,,,,,,,Negative,3,65166,,376806,,Find by Molecular Feature,,,,36.2,,,,,
TRUE,290,SLZ_200313_10.d,,,,,1.038,606.5721,607.5793,,,,,,,,,Negative,2,4532,,26646,,Find by Molecular Feature,,,,38.2,,,,,
TRUE,291,SLZ_200313_10.d,,,,,1.038,1156.583,1157.5903,,,,,,,,,Negative,5,2768,,54479,,Find by Molecular Feature,,,,35,,,,,
TRUE,292,SLZ_200313_10.d,,,,,1.039,1199.0763,1200.0836,,,,,,,,,Negative,3,2663,,28517,,Find by Molecular Feature,,,,52.8,,,,,
TRUE,293,SLZ_200313_10.d,,,,,1.039,509.5731,1021.1607,,,,,,,,,Negative,4,130717,,938857,,Find by Molecular Feature,,,,35,,,,,
TRUE,294,SLZ_200313_10.d,,,,,1.039,1091.134,2184.2826,,,,,,,,,Negative,4,15752,,188835,,Find by Molecular Feature,,,,60,,,,,
TRUE,295,SLZ_200313_10.d,,,,,1.04,501.0544,502.0613,,,,,,,,,Negative,9,56056,,916792,,Find by Molecular Feature,,,,60,,,,,
TRUE,296,SLZ_200313_10.d,,,,,1.04,891.5317,1785.078,,,,,,,,,Negative,3,1869,,49664,,Find by Molecular Feature,,,,53.6,,,,,
TRUE,297,SLZ_200313_10.d,,,,,1.04,441.7233,442.7306,,,,,,,,,Negative,3,33021,,186565,,Find by Molecular Feature,,,,35.1,,,,,
TRUE,298,SLZ_200313_10.d,,,,,1.04,492.0518,986.1182,,,,,,,,,Negative,5,14271,,151142,,Find by Molecular Feature,,,,39.8,,,,,
TRUE,299,SLZ_200313_10.d,,,,,1.042,1079.6422,2161.2991,,,,,,,,,Negative,14,22230,,626854,,Find by Molecular Feature,,,,60,,,,,
TRUE,300,SLZ_200313_10.d,,,,,1.042,653.5754,654.5826,,,,,,,,,Negative,2,5194,,74936,,Find by Molecular Feature,,,,100,,,,,
TRUE,301,SLZ_200313_10.d,,,,,1.043,1196.6006,1197.6079,,,,,,,,,Negative,5,3308,,48004,,Find by Molecular Feature,,,,39,,,,,
TRUE,302,SLZ_200313_10.d,,,,,1.043,1187.1066,2376.2277,,,,,,,,,Negative,4,2506,,43245,,Find by Molecular Feature,,,,52.1,,,,,
TRUE,303,SLZ_200313_10.d,,,,,1.043,521.0627,1566.2099,,,,,,,,,Negative,3,37182,,240762,,Find by Molecular Feature,,,,37.2,,,,,
TRUE,304,SLZ_200313_10.d,,,,,1.044,472.8049,1895.2459,,,,,,,,,Negative,11,10795,,222052,,Find by Molecular Feature,,,,38,,,,,
TRUE,305,SLZ_200313_10.d,,,,,1.044,748.0969,749.1042,,,,,,,,,Negative,2,4595,,28747,,Find by Molecular Feature,,,,36.1,,,,,
TRUE,306,SLZ_200313_10.d,,,,,1.044,609.4946,1221.0037,,,,,,,,,Negative,3,3013,,18073,,Find by Molecular Feature,,,,31,,,,,
TRUE,307,SLZ_200313_10.d,,,,,1.044,463.0496,1856.2273,,,,,,,,,Negative,7,3683,,70428,,Find by Molecular Feature,,,,49.9,,,,,
TRUE,308,SLZ_200313_10.d,,,,,1.045,542.3958,1630.2077,,,,,,,,,Negative,5,23217,,351669,,Find by Molecular Feature,,,,65.8,,,,,
TRUE,309,SLZ_200313_10.d,,,,,1.045,1098.1739,2198.3623,,,,,,,,,Negative,4,3724,,66270,,Find by Molecular Feature,,,,49.4,,,,,
TRUE,310,SLZ_200313_10.d,,,,,1.045,1101.6244,2205.2656,,,,,,,,,Negative,7,12054,,195964,,Find by Molecular Feature,,,,52.3,,,,,
TRUE,311,SLZ_200313_10.d,,,,,1.046,1109.166,2220.3466,,,,,,,,,Negative,4,5945,,83100,,Find by Molecular Feature,,,,50.5,,,,,
TRUE,312,SLZ_200313_10.d,,,,,1.046,843.6162,1689.2469,,,,,,,,,Negative,3,2308,,28408,,Find by Molecular Feature,,,,37.1,,,,,
TRUE,313,SLZ_200313_10.d,,,,,1.046,501.5555,502.5628,,,,,,,,,Negative,2,24019,,119690,,Find by Molecular Feature,,,,34,,,,,
TRUE,314,SLZ_200313_10.d,,,,,1.047,533.8219,2139.317,,,,,,,,,Negative,24,467975,,7924864,,Find by Molecular Feature,,,,56.5,,,,,
TRUE,315,SLZ_200313_10.d,,,,,1.048,475.7188,476.7261,,,,,,,,,Negative,3,3317,,21103,,Find by Molecular Feature,,,,35,,,,,
TRUE,316,SLZ_200313_10.d,,,,,1.048,825.0859,1652.1863,,,,,,,,,Negative,4,10324,,189080,,Find by Molecular Feature,,,,85.9,,,,,
TRUE,317,SLZ_200313_10.d,,,,,1.048,1112.6153,2227.2451,,,,,,,,,Negative,4,12042,,189508,,Find by Molecular Feature,,,,60,,,,,
TRUE,318,SLZ_200313_10.d,,,,,1.048,1025.0961,1026.1034,,,,,,,,,Negative,4,31475,,271169,,Find by Molecular Feature,,,,41.5,,,,,
TRUE,319,SLZ_200313_10.d,,,,,1.049,1069.0628,2140.1402,,,,,,,,,Negative,2,5568,,37471,,Find by Molecular Feature,,,,37.7,,,,,
TRUE,320,SLZ_200313_10.d,,,,,1.049,867.5637,1737.142,,,,,,,,,Negative,4,3758,,124087,,Find by Molecular Feature,,,,60,,,,,
TRUE,321,SLZ_200313_10.d,,,,,1.049,1062.1612,1063.1685,,,,,,,,,Negative,2,5806,,39171,,Find by Molecular Feature,,,,34.2,,,,,
TRUE,322,SLZ_200313_10.d,,,,,1.049,1090.6326,2183.28,,,,,,,,,Negative,5,18127,,162915,,Find by Molecular Feature,,,,42.3,,,,,
TRUE,323,SLZ_200313_10.d,,,,,1.05,1131.1477,2264.3099,,,,,,,,,Negative,4,4787,,87883,,Find by Molecular Feature,,,,41.8,,,,,
TRUE,324,SLZ_200313_10.d,,,,,1.05,538.5735,1079.1616,,,,,,,,,Negative,3,21284,,124770,,Find by Molecular Feature,,,,34.8,,,,,
TRUE,325,SLZ_200313_10.d,,,,,1.05,1123.607,2177.2746,,,,,,,,,Negative,12,8013,,192250,,Find by Molecular Feature,,,,45.4,,,,,
TRUE,326,SLZ_200313_10.d,,,,,1.05,1134.5986,2271.2117,,,,,,,,,Negative,4,6991,,106570,,Find by Molecular Feature,,,,58.5,,,,,
TRUE,327,SLZ_200313_10.d,,,,,1.051,538.3242,1078.6629,,,,,,,,,Negative,4,24087,,192036,,Find by Molecular Feature,,,,36.8,,,,,
TRUE,328,SLZ_200313_10.d,,,,,1.053,901.1651,902.1713,,,,,,,,,Negative,5,7564,,66309,,Find by Molecular Feature,,,,35,,,,,
TRUE,329,SLZ_200313_10.d,,,,,1.053,836.0785,1674.1715,,,,,,,,,Negative,3,7167,,131262,,Find by Molecular Feature,,,,60,,,,,
TRUE,330,SLZ_200313_10.d,,,,,1.053,490.0622,982.1389,,,,,,,,,Negative,7,568193,,4170800,,Find by Molecular Feature,,,,47,,,,,
TRUE,331,SLZ_200313_10.d,,,,,1.054,1120.1555,2242.3256,,,,,,,,,Negative,3,4089,,61601,,Find by Molecular Feature,,,,60,,,,,
TRUE,332,SLZ_200313_10.d,,,,,1.055,847.5636,1697.1418,,,,,,,,,Negative,2,6091,,74772,,Find by Molecular Feature,,,,63,,,,,
TRUE,333,SLZ_200313_10.d,,,,,1.055,661.9757,1325.966,,,,,,,,,Negative,3,4802,,38909,,Find by Molecular Feature,,,,33.2,,,,,
