Cpd,Mass,RT,Avg Mass,Vol,Quality Score,m/z,Show/Hide,Label,Std Dev,Base Peak,Polarity,Max Z,Min Z,Start,End,Height,Width,Vol %,Ions,Z Count,Saturated,Group,Cpds/Group,File,Algorithm
1357,5463.6607,9.218,5466.2862,1107185,100,606.0646,TRUE,Cpd 1357: 9.218,0.0123,606.2866,Negative,-3,-10,8.933,9.399,12524,0.108,0.15,61,8,,349,3,NZ_180830_s29.d,Find by Molecular Feature
1368,5441.6933,9.232,5444.3211,3721210,100,679.2044,TRUE,Cpd 1368: 9.232,0.0045,679.4548,Negative,-3,-10,8.991,9.433,60204,0.109,0.51,67,8,,351,10,NZ_180830_s29.d,Find by Molecular Feature
1344,5441.6925,9.037,5444.0126,281753,85.2,679.2043,TRUE,Cpd 1344: 9.037,0.0011,679.4548,Negative,-7,-9,8.842,9.141,6167,0.115,0.04,16,3,,345,3,NZ_180830_s29.d,Find by Molecular Feature
1532,5327.6876,11.179,5329.6169,18383,80,1774.8886,TRUE,Cpd 1532: 11.179,,1775.5545,Negative,-3,-3,11.123,11.248,1024,0.076,0,5,1,,395,6,NZ_180830_s29.d,Find by Molecular Feature
1533,5305.6957,11.181,5308.0735,32461,87,1767.558,TRUE,Cpd 1533: 11.181,,1768.2254,Negative,-3,-3,11.106,11.256,1602,0.082,0,6,1,,395,6,NZ_180830_s29.d,Find by Molecular Feature
1537,5283.7206,11.184,5286.1958,58234,95.4,1760.2329,TRUE,Cpd 1537: 11.184,,1760.8987,Negative,-3,-3,11.098,11.281,2539,0.09,0.01,7,1,,395,6,NZ_180830_s29.d,Find by Molecular Feature
1034,5276.5792,6.037,5278.8885,26739,84.1,1757.8525,TRUE,Cpd 1034: 6.037,,1758.5182,Negative,-3,-3,5.994,6.102,1524,0.06,0,6,1,,238,17,NZ_180830_s29.d,Find by Molecular Feature
1349,5263.5588,9.204,5265.7867,53970,80,1753.5123,TRUE,Cpd 1349: 9.204,,1754.1815,Negative,-3,-3,9.066,9.325,2161,0.122,0.01,6,1,,348,7,NZ_180830_s29.d,Find by Molecular Feature
1536,5261.7334,11.182,5264.3018,105200,100,1752.9038,TRUE,Cpd 1536: 11.182,,1753.5707,Negative,-3,-3,11.098,11.339,4750,0.102,0.01,8,1,,395,6,NZ_180830_s29.d,Find by Molecular Feature
1350,5241.5746,9.205,5244.0183,108809,90.6,1746.1843,TRUE,Cpd 1350: 9.205,,1746.8533,Negative,-3,-3,8.941,9.349,3603,0.154,0.01,8,1,,348,7,NZ_180830_s29.d,Find by Molecular Feature
1535,5239.7485,11.182,5242.2895,517139,100,1745.5773,TRUE,Cpd 1535: 11.182,0.0134,1746.2441,Negative,-3,-10,11.065,11.356,6661,0.096,0.07,51,8,,395,6,NZ_180830_s29.d,Find by Molecular Feature
1036,5232.6105,6.038,5234.8635,47262,100,1743.1962,TRUE,Cpd 1036: 6.038,,1743.863,Negative,-3,-3,5.986,6.102,2844,0.064,0.01,6,1,,238,17,NZ_180830_s29.d,Find by Molecular Feature
1352,5219.6021,9.208,5222.0581,204981,100,1738.8592,TRUE,Cpd 1352: 9.208,0.0214,1739.527,Negative,-3,-8,9.05,9.374,5945,0.133,0.03,19,3,,348,7,NZ_180830_s29.d,Find by Molecular Feature
1534,5217.7646,11.181,5220.3944,2644440,100,651.2131,TRUE,Cpd 1534: 11.181,0.0042,651.4637,Negative,-3,-10,10.89,11.364,39998,0.098,0.36,68,8,,395,6,NZ_180830_s29.d,Find by Molecular Feature
1354,5197.6188,9.21,5200.0681,1005482,100,1731.532,TRUE,Cpd 1354: 9.210,0.0017,1732.2,Negative,-3,-9,8.933,9.399,12651,0.127,0.14,53,7,,348,7,NZ_180830_s29.d,Find by Molecular Feature
1365,5184.5885,9.231,5186.708,45301,92.2,1727.1889,TRUE,Cpd 1365: 9.231,,1727.853,Negative,-3,-3,9.033,9.366,1542,0.13,0.01,6,1,,351,10,NZ_180830_s29.d,Find by Molecular Feature
1343,5180.6156,9.02,5182.349,54961,100,1725.8646,TRUE,Cpd 1343: 9.020,,1725.8646,Negative,-3,-3,8.908,9.133,2115,0.107,0.01,6,1,,344,1,NZ_180830_s29.d,Find by Molecular Feature
1355,5175.6311,9.211,5178.1604,6662934,100,645.9466,TRUE,Cpd 1355: 9.211,0.0035,646.1971,Negative,-3,-11,8.9,9.408,117109,0.118,0.92,65,7,,348,7,NZ_180830_s29.d,Find by Molecular Feature
1353,5174.6456,9.209,5177.6455,56684,80,516.4573,TRUE,Cpd 1353: 9.209,,516.6565,Negative,-10,-10,9.008,9.358,2727,0.103,0.01,7,1,,348,7,NZ_180830_s29.d,Find by Molecular Feature
1371,5162.595,9.235,5164.8377,69727,100,1719.8577,TRUE,Cpd 1371: 9.235,,1720.5257,Negative,-3,-3,9.116,9.366,2382,0.121,0.01,6,1,,351,10,NZ_180830_s29.d,Find by Molecular Feature
1342,5157.6182,9.011,5159.9689,783419,100,572.0614,TRUE,Cpd 1342: 9.011,0.0075,572.2842,Negative,-3,-10,8.8,9.166,15145,0.096,0.11,42,7,,343,1,NZ_180830_s29.d,Find by Molecular Feature
1370,5140.6152,9.234,5143.0874,127717,100,1712.5311,TRUE,Cpd 1370: 9.234,,1713.2002,Negative,-3,-3,9.108,9.399,4310,0.124,0.02,8,1,,351,10,NZ_180830_s29.d,Find by Molecular Feature
1366,5118.6355,9.231,5120.9429,583226,100,1705.2045,TRUE,Cpd 1366: 9.231,0.004,1705.8733,Negative,-3,-9,9.025,9.433,6916,0.112,0.08,44,7,,351,10,NZ_180830_s29.d,Find by Molecular Feature
1359,5115.65,9.223,5116.6926,27115,88,638.449,TRUE,Cpd 1359: 9.223,,638.576,Negative,-8,-8,9.1,9.358,1908,0.129,0,3,1,,350,3,NZ_180830_s29.d,Find by Molecular Feature
1363,5096.6489,9.229,5099.1259,4486262,100,636.074,TRUE,Cpd 1363: 9.229,0.003,636.3242,Negative,-3,-11,9.025,9.449,78051,0.108,0.62,76,9,,351,10,NZ_180830_s29.d,Find by Molecular Feature
1332,5023.4889,8.997,5025.4021,14643,80,1673.489,TRUE,Cpd 1332: 8.997,,1674.1551,Negative,-3,-3,8.941,9.066,857,0.073,0,5,1,,342,10,NZ_180830_s29.d,Find by Molecular Feature
1341,5001.5074,9.003,5003.6679,26329,80,1666.1618,TRUE,Cpd 1341: 9.003,,1666.8277,Negative,-3,-3,8.9,9.1,1172,0.095,0,6,1,,342,10,NZ_180830_s29.d,Find by Molecular Feature
1540,4999.6659,11.192,5001.8512,36241,80,1665.548,TRUE,Cpd 1540: 11.192,,1666.2163,Negative,-3,-3,11.115,11.273,1797,0.083,0,6,1,,396,5,NZ_180830_s29.d,Find by Molecular Feature
1337,4979.5178,9.001,4981.6874,38565,99.4,1658.832,TRUE,Cpd 1337: 9.001,,1659.1678,Negative,-3,-3,8.858,9.1,1764,0.096,0.01,6,1,,342,10,NZ_180830_s29.d,Find by Molecular Feature
1541,4977.6912,11.193,4980.1924,62813,100,1658.2231,TRUE,Cpd 1541: 11.193,,1658.8909,Negative,-3,-3,11.106,11.298,2614,0.091,0.01,7,1,,396,5,NZ_180830_s29.d,Find by Molecular Feature
1335,4957.5389,9,4959.7864,64518,95.2,1651.5057,TRUE,Cpd 1335: 9.000,,1652.1749,Negative,-3,-3,8.892,9.108,3528,0.097,0.01,7,1,,342,10,NZ_180830_s29.d,Find by Molecular Feature
1539,4955.7061,11.192,4958.0762,107947,100,1650.8947,TRUE,Cpd 1539: 11.192,,1651.5638,Negative,-3,-3,11.098,11.298,4372,0.094,0.01,7,1,,396,5,NZ_180830_s29.d,Find by Molecular Feature
1338,4935.5582,9.001,4937.917,118728,100,1644.1788,TRUE,Cpd 1338: 9.001,,1644.8468,Negative,-3,-3,8.8,9.125,4803,0.121,0.02,8,1,,342,10,NZ_180830_s29.d,Find by Molecular Feature
1538,4933.7234,11.191,4936.1779,472133,100,1643.5679,TRUE,Cpd 1538: 11.191,0.0032,1644.237,Negative,-3,-8,11.006,11.456,7426,0.097,0.07,39,6,,396,5,NZ_180830_s29.d,Find by Molecular Feature
1336,4913.5759,9,4915.8797,197627,100,1636.8513,TRUE,Cpd 1336: 9.000,,1637.5191,Negative,-3,-3,8.825,9.133,8249,0.113,0.03,8,1,,342,10,NZ_180830_s29.d,Find by Molecular Feature
1542,4911.7562,11.195,4914.2202,2901850,100,612.9638,TRUE,Cpd 1542: 11.195,0.0184,613.0848,Negative,-3,-10,11.04,11.373,50541,0.104,0.4,67,8,,396,5,NZ_180830_s29.d,Find by Molecular Feature
1330,4896.5746,8.835,4898.0607,27369,100,1631.1843,TRUE,Cpd 1330: 8.835,,1631.1843,Negative,-3,-3,8.733,8.925,1526,0.096,0,5,1,,340,2,NZ_180830_s29.d,Find by Molecular Feature
1339,4892.5877,9.002,4894.2929,109258,100,610.5662,TRUE,Cpd 1339: 9.002,,610.6925,Negative,-8,-8,8.883,9.133,6015,0.098,0.02,6,1,,342,10,NZ_180830_s29.d,Find by Molecular Feature
1334,4891.5914,8.999,4893.5169,741289,100,1629.524,TRUE,Cpd 1334: 8.999,0.0047,1630.1928,Negative,-2,-8,8.783,9.175,12796,0.11,0.1,43,7,,342,10,NZ_180830_s29.d,Find by Molecular Feature
1288,4877.5195,8.487,4879.1289,18762,80,1624.8326,TRUE,Cpd 1288: 8.487,,1625.1645,Negative,-3,-3,8.425,8.583,1084,0.085,0,4,1,,326,7,NZ_180830_s29.d,Find by Molecular Feature
1329,4873.5929,8.833,4875.707,59461,80,1623.5237,TRUE,Cpd 1329: 8.833,,1623.8558,Negative,-3,-3,8.725,9.05,2305,0.106,0.01,7,1,,340,2,NZ_180830_s29.d,Find by Molecular Feature
1333,4869.6078,8.999,4871.9921,5667716,100,694.6509,TRUE,Cpd 1333: 8.999,0.0029,694.9373,Negative,-3,-10,8.767,9.166,100450,0.107,0.78,67,8,,342,10,NZ_180830_s29.d,Find by Molecular Feature
929,4868.6445,5.341,4869.9643,6709,90.8,1621.8742,TRUE,Cpd 929: 5.341,,1622.2106,Negative,-3,-3,5.311,5.386,806,0.048,0,4,1,,204,2,NZ_180830_s29.d,Find by Molecular Feature
1286,4855.5318,8.486,4857.7015,34287,87.2,1617.5033,TRUE,Cpd 1286: 8.486,,1618.1708,Negative,-3,-3,8.417,8.617,1800,0.092,0,6,1,,326,7,NZ_180830_s29.d,Find by Molecular Feature
1327,4852.5954,8.827,4854.0549,191331,100,692.2206,TRUE,Cpd 1327: 8.827,,692.3639,Negative,-7,-7,8.617,8.933,11027,0.088,0.03,5,1,,339,3,NZ_180830_s29.d,Find by Molecular Feature
1328,4851.5971,8.828,4853.8123,525902,100,605.4423,TRUE,Cpd 1328: 8.828,0.0054,605.6924,Negative,-3,-9,8.633,9.05,16144,0.102,0.07,35,6,,339,3,NZ_180830_s29.d,Find by Molecular Feature
1326,4847.557,8.827,4849.794,84874,80,691.5026,TRUE,Cpd 1326: 8.827,0.0212,692.0775,Negative,-6,-8,8.667,9,5994,0.119,0.01,12,3,,339,3,NZ_180830_s29.d,Find by Molecular Feature
928,4846.6787,5.334,4847.9733,8253,80.9,1614.5523,TRUE,Cpd 928: 5.334,,1614.8866,Negative,-3,-3,5.286,5.386,871,0.059,0,4,1,,204,2,NZ_180830_s29.d,Find by Molecular Feature
1290,4833.5466,8.49,4835.8799,62938,100,1610.1749,TRUE,Cpd 1290: 8.490,,1610.843,Negative,-3,-3,8.4,8.667,2527,0.106,0.01,7,1,,326,7,NZ_180830_s29.d,Find by Molecular Feature
1347,4832.5691,9.051,4834.1287,96708,80,689.3597,TRUE,Cpd 1347: 9.051,,689.5029,Negative,-7,-7,8.966,9.166,5898,0.089,0.01,6,1,,346,1,NZ_180830_s29.d,Find by Molecular Feature
1372,4832.5669,9.275,4834.2311,125449,94.7,689.3594,TRUE,Cpd 1372: 9.275,0.0002,689.502,Negative,-6,-7,9.116,9.391,4709,0.104,0.02,11,2,,352,1,NZ_180830_s29.d,Find by Molecular Feature
1331,4831.5701,8.913,4833.6428,211740,86.7,689.2172,TRUE,Cpd 1331: 8.913,0.007,689.5031,Negative,-3,-8,8.758,9.075,6482,0.106,0.03,18,3,,341,1,NZ_180830_s29.d,Find by Molecular Feature
1287,4811.568,8.487,4813.792,107199,99.6,1602.8487,TRUE,Cpd 1287: 8.487,,1603.1826,Negative,-3,-3,8.392,8.642,4459,0.11,0.01,7,1,,326,7,NZ_180830_s29.d,Find by Molecular Feature
1285,4789.5829,8.486,4791.7764,254313,100,1595.5209,TRUE,Cpd 1285: 8.486,0.0077,1595.8548,Negative,-3,-6,8.359,8.733,7362,0.108,0.04,25,4,,326,7,NZ_180830_s29.d,Find by Molecular Feature
1289,4785.6117,8.488,4790.8076,147639,80,682.6515,TRUE,Cpd 1289: 8.488,,683.5051,Negative,-7,-7,8.309,8.733,4599,0.133,0.02,11,1,,326,7,NZ_180830_s29.d,Find by Molecular Feature
1284,4767.5972,8.485,4769.9919,2897120,100,680.078,TRUE,Cpd 1284: 8.485,0.0047,680.3644,Negative,-3,-10,8.209,8.692,65035,0.105,0.4,63,8,,326,7,NZ_180830_s29.d,Find by Molecular Feature
1595,4693.6411,11.891,4695.5719,15177,83.6,1563.5398,TRUE,Cpd 1595: 11.891,,1564.2087,Negative,-3,-3,11.839,11.956,1174,0.064,0,5,1,,408,3,NZ_180830_s29.d,Find by Molecular Feature
942,4690.51,5.387,4691.7913,11255,84.4,1562.4961,TRUE,Cpd 942: 5.387,,1562.828,Negative,-3,-3,5.344,5.461,969,0.068,0,4,1,,206,4,NZ_180830_s29.d,Find by Molecular Feature
959,4686.5033,5.407,4687.9911,11918,80,1561.1605,TRUE,Cpd 959: 5.407,,1561.4953,Negative,-3,-3,5.361,5.461,1009,0.063,0,4,1,,209,3,NZ_180830_s29.d,Find by Molecular Feature
1594,4671.6698,11.889,4674.0233,32899,98.7,1556.216,TRUE,Cpd 1594: 11.889,,1556.8827,Negative,-3,-3,11.822,11.981,1925,0.082,0,6,1,,408,3,NZ_180830_s29.d,Find by Molecular Feature
945,4664.5207,5.397,4668.228,33389,98.3,1553.833,TRUE,Cpd 945: 5.397,,1554.502,Negative,-3,-3,5.344,5.461,1251,0.069,0,9,1,,208,14,NZ_180830_s29.d,Find by Molecular Feature
2027,4657.0027,16.505,4658.7452,9965,80,387.0763,TRUE,Cpd 2027: 16.505,,387.2522,Negative,-12,-12,16.327,16.602,1582,0.138,0,4,1,,473,2,NZ_180830_s29.d,Find by Molecular Feature
1302,4656.4492,8.761,4658.3718,24295,93.6,1551.1425,TRUE,Cpd 1302: 8.761,,1551.4778,Negative,-3,-3,8.675,8.85,1303,0.09,0,5,1,,333,7,NZ_180830_s29.d,Find by Molecular Feature
1593,4649.6855,11.888,4652.0252,62096,100,1548.8879,TRUE,Cpd 1593: 11.888,,1549.5544,Negative,-3,-3,11.814,12.006,3239,0.086,0.01,7,1,,408,3,NZ_180830_s29.d,Find by Molecular Feature
1234,4638.4277,8.174,4639.3986,7626,80.1,1545.1353,TRUE,Cpd 1234: 8.174,,1545.1353,Negative,-3,-3,8.134,8.225,748,0.056,0,3,1,,313,2,NZ_180830_s29.d,Find by Molecular Feature
1303,4634.4701,8.764,4636.6263,42562,100,1543.8161,TRUE,Cpd 1303: 8.764,,1544.4851,Negative,-3,-3,8.583,8.9,1684,0.113,0.01,6,1,,333,7,NZ_180830_s29.d,Find by Molecular Feature
1606,4633.7095,12.632,4636.0953,139697,80,660.9517,TRUE,Cpd 1606: 12.632,0.0141,661.2381,Negative,-3,-8,12.455,12.772,2677,0.127,0.02,24,4,,411,1,NZ_180830_s29.d,Find by Molecular Feature
1591,4629.7006,11.865,4631.1982,44467,100,770.6095,TRUE,Cpd 1591: 11.865,,770.6095,Negative,-6,-6,11.789,11.981,3030,0.096,0.01,6,1,,406,4,NZ_180830_s29.d,Find by Molecular Feature
1589,4628.7058,11.864,4630.0387,157247,100,660.2366,TRUE,Cpd 1589: 11.864,0.0034,660.3791,Negative,-6,-7,11.639,11.981,6206,0.106,0.02,8,2,,406,4,NZ_180830_s29.d,Find by Molecular Feature
938,4628.5611,5.373,4629.7573,8855,85.5,1541.8464,TRUE,Cpd 938: 5.373,,1541.8464,Negative,-3,-3,5.344,5.436,943,0.056,0,4,1,,205,9,NZ_180830_s29.d,Find by Molecular Feature
1592,4627.7034,11.872,4629.4302,229193,100,1541.5598,TRUE,Cpd 1592: 11.872,0.0083,1542.2285,Negative,-3,-8,11.764,12.031,6505,0.098,0.03,28,5,,407,1,NZ_180830_s29.d,Find by Molecular Feature
946,4620.5543,5.398,4623.7231,58568,100,1539.1775,TRUE,Cpd 946: 5.398,,1539.5133,Negative,-3,-3,5.336,5.461,2446,0.07,0.01,8,1,,208,14,NZ_180830_s29.d,Find by Molecular Feature
1235,4615.4504,8.177,4617.2326,17277,88.1,1537.4762,TRUE,Cpd 1235: 8.177,,1537.8095,Negative,-3,-3,8.117,8.242,1033,0.075,0,5,1,,314,9,NZ_180830_s29.d,Find by Molecular Feature
1305,4612.4861,8.765,4614.7445,66658,100,1536.4881,TRUE,Cpd 1305: 8.765,,1536.824,Negative,-3,-3,8.65,8.9,3042,0.109,0.01,7,1,,333,7,NZ_180830_s29.d,Find by Molecular Feature
934,4607.5851,5.37,4608.3302,8249,83,1534.8544,TRUE,Cpd 934: 5.370,,1534.8544,Negative,-3,-3,5.328,5.436,1196,0.061,0,3,1,,205,9,NZ_180830_s29.d,Find by Molecular Feature
1590,4605.7182,11.865,4608.0626,1445004,100,766.6123,TRUE,Cpd 1590: 11.865,0.002,766.9461,Negative,-3,-9,11.739,12.064,21023,0.103,0.2,47,6,,406,4,NZ_180830_s29.d,Find by Molecular Feature
1526,4605.7117,10.639,4607.3772,54327,100,656.9517,TRUE,Cpd 1526: 10.639,0.0023,657.2387,Negative,-7,-8,10.557,10.748,1914,0.087,0.01,9,2,,391,1,NZ_180830_s29.d,Find by Molecular Feature
1588,4604.7332,11.86,4608.0854,1528510,80,656.8117,TRUE,Cpd 1588: 11.860,,657.2395,Negative,-7,-7,11.656,12.064,54945,0.112,0.21,10,1,,406,4,NZ_180830_s29.d,Find by Molecular Feature
944,4598.5766,5.396,4602.3452,72493,100,1531.8516,TRUE,Cpd 944: 5.396,,1532.5193,Negative,-3,-3,5.328,5.469,2761,0.072,0.01,9,1,,208,14,NZ_180830_s29.d,Find by Molecular Feature
1241,4593.4613,8.18,4595.5163,25999,80,1530.1465,TRUE,Cpd 1241: 8.180,,1530.4816,Negative,-3,-3,8.092,8.242,1430,0.081,0,6,1,,314,9,NZ_180830_s29.d,Find by Molecular Feature
1306,4590.5094,8.765,4592.7216,114782,100,1529.1625,TRUE,Cpd 1306: 8.765,,1529.8305,Negative,-3,-3,8.617,8.925,4314,0.12,0.02,7,1,,333,7,NZ_180830_s29.d,Find by Molecular Feature
940,4580.5973,5.383,4583.3737,53289,100,1525.8585,TRUE,Cpd 940: 5.383,,1526.1926,Negative,-3,-3,5.32,5.461,3006,0.072,0.01,8,1,,206,4,NZ_180830_s29.d,Find by Molecular Feature
1295,4572.5138,8.539,4573.9118,14946,97.7,1523.164,TRUE,Cpd 1295: 8.539,,1523.4941,Negative,-3,-3,8.475,8.608,1100,0.075,0,4,1,,328,4,NZ_180830_s29.d,Find by Molecular Feature
1237,4571.492,8.178,4573.4449,39745,100,1522.8234,TRUE,Cpd 1237: 8.178,,1523.4883,Negative,-3,-3,8.101,8.3,2063,0.098,0.01,6,1,,314,9,NZ_180830_s29.d,Find by Molecular Feature
1309,4568.5317,8.769,4570.6785,202714,100,1521.8366,TRUE,Cpd 1309: 8.769,,1522.1697,Negative,-3,-3,8.625,8.95,7920,0.124,0.03,8,1,,334,3,NZ_180830_s29.d,Find by Molecular Feature
937,4563.6154,5.372,4564.5782,14383,86.1,1520.1978,TRUE,Cpd 937: 5.372,,1520.1978,Negative,-3,-3,5.32,5.428,1806,0.065,0,4,1,,205,9,NZ_180830_s29.d,Find by Molecular Feature
941,4558.6184,5.385,4560.5197,56208,98.7,1518.5307,TRUE,Cpd 941: 5.385,0.0246,1518.8655,Negative,-3,-4,5.328,5.469,3317,0.068,0.01,9,2,,206,4,NZ_180830_s29.d,Find by Molecular Feature
1358,4553.5395,9.22,4554.6055,12126,88.4,568.1852,TRUE,Cpd 1358: 9.220,,568.1852,Negative,-8,-8,9.15,9.341,1433,0.08,0,4,1,,349,3,NZ_180830_s29.d,Find by Molecular Feature
1294,4550.5317,8.536,4552.1281,29302,99.5,1515.8366,TRUE,Cpd 1294: 8.536,,1516.167,Negative,-3,-3,8.467,8.65,1548,0.09,0,5,1,,328,4,NZ_180830_s29.d,Find by Molecular Feature
1240,4549.5059,8.179,4551.5288,65090,100,1515.4947,TRUE,Cpd 1240: 8.179,,1515.8272,Negative,-3,-3,8.092,8.317,3538,0.101,0.01,7,1,,314,9,NZ_180830_s29.d,Find by Molecular Feature
1307,4547.5415,8.766,4549.1743,91202,80,567.4354,TRUE,Cpd 1307: 8.766,,567.5608,Negative,-8,-8,8.575,8.941,5276,0.113,0.01,6,1,,333,7,NZ_180830_s29.d,Find by Molecular Feature
1311,4546.5468,8.77,4548.723,776065,100,1514.5078,TRUE,Cpd 1311: 8.770,0.0031,1514.8432,Negative,-2,-7,8.5,8.958,14451,0.108,0.11,41,6,,334,3,NZ_180830_s29.d,Find by Molecular Feature
1308,4543.5641,8.766,4544.4022,23148,88,648.0733,TRUE,Cpd 1308: 8.766,,648.2177,Negative,-7,-7,8.675,8.917,2251,0.101,0,3,1,,333,7,NZ_180830_s29.d,Find by Molecular Feature
939,4540.6238,5.38,4541.858,28091,84.4,1512.5372,TRUE,Cpd 939: 5.380,0.0119,1512.8721,Negative,-3,-3,5.32,5.444,1267,0.066,0,9,1,,206,4,NZ_180830_s29.d,Find by Molecular Feature
1293,4529.5409,8.535,4531.0693,35481,100,1508.8397,TRUE,Cpd 1293: 8.535,,1509.174,Negative,-3,-3,8.459,8.633,2243,0.077,0,6,1,,328,4,NZ_180830_s29.d,Find by Molecular Feature
1242,4527.5224,8.18,4529.5547,98639,95.8,1508.1669,TRUE,Cpd 1242: 8.180,,1508.5011,Negative,-3,-3,8.084,8.317,4583,0.1,0.01,7,1,,314,9,NZ_180830_s29.d,Find by Molecular Feature
1310,4524.5621,8.769,4526.7264,6331538,100,645.3588,TRUE,Cpd 1310: 8.769,0.0041,645.502,Negative,-2,-9,8.6,8.958,112771,0.107,0.87,65,8,,334,3,NZ_180830_s29.d,Find by Molecular Feature
1346,4508.523,9.039,4510.0348,9795,80,1501.8337,TRUE,Cpd 1346: 9.039,,1502.1648,Negative,-3,-3,8.991,9.1,887,0.065,0,4,1,,345,3,NZ_180830_s29.d,Find by Molecular Feature
1454,4506.5546,9.719,4508.6564,132043,100,750.0852,TRUE,Cpd 1454: 9.719,,750.2515,Negative,-6,-6,9.649,9.807,11555,0.06,0.02,7,1,,370,30,NZ_180830_s29.d,Find by Molecular Feature
1292,4506.5477,8.533,4508.7536,654486,100,562.3114,TRUE,Cpd 1292: 8.533,0.0046,562.4368,Negative,-3,-9,8.242,8.692,12359,0.091,0.09,48,7,,328,4,NZ_180830_s29.d,Find by Molecular Feature
1238,4505.5425,8.179,4507.6742,188167,100,1500.8403,TRUE,Cpd 1238: 8.179,0.0027,1501.1732,Negative,-2,-3,8.059,8.359,7607,0.099,0.03,13,2,,314,9,NZ_180830_s29.d,Find by Molecular Feature
1296,4501.5247,8.548,4503.8401,66262,80,642.0677,TRUE,Cpd 1296: 8.548,,642.3527,Negative,-7,-7,8.425,8.642,3464,0.099,0.01,5,1,,329,3,NZ_180830_s29.d,Find by Molecular Feature
1313,4486.5272,8.806,4488.736,310330,100,639.9247,TRUE,Cpd 1313: 8.806,0.0077,640.2111,Negative,-3,-8,8.65,9.008,6569,0.102,0.04,29,5,,336,1,NZ_180830_s29.d,Find by Molecular Feature
1345,4486.5205,9.038,4488.5955,258415,87.4,639.9237,TRUE,Cpd 1345: 9.038,0.0121,640.0677,Negative,-3,-8,8.892,9.183,7868,0.111,0.04,26,5,,345,3,NZ_180830_s29.d,Find by Molecular Feature
1239,4483.5607,8.179,4485.7073,685402,100,1493.5134,TRUE,Cpd 1239: 8.179,0.0042,1493.8474,Negative,-2,-8,8.059,8.417,14545,0.102,0.09,43,7,,314,9,NZ_180830_s29.d,Find by Molecular Feature
1236,4461.5759,8.178,4463.7337,5311905,100,636.3607,TRUE,Cpd 1236: 8.178,0.0012,636.5039,Negative,-2,-9,7.826,8.375,115426,0.104,0.73,62,8,,314,9,NZ_180830_s29.d,Find by Molecular Feature
1598,4364.5971,12.237,4366.4404,19208,80,1453.8584,TRUE,Cpd 1598: 12.237,,1454.1915,Negative,-3,-3,12.172,12.314,1218,0.076,0,5,1,,409,5,NZ_180830_s29.d,Find by Molecular Feature
1233,4349.5481,8.174,4351.6213,62432,86.2,723.9181,TRUE,Cpd 1233: 8.174,0.0166,724.0839,Negative,-6,-7,8.067,8.309,2476,0.093,0.01,12,2,,313,2,NZ_180830_s29.d,Find by Molecular Feature
1600,4342.6191,12.238,4344.4611,37798,100,1446.5326,TRUE,Cpd 1600: 12.238,0.0069,1447.1988,Negative,-2,-3,12.172,12.364,1814,0.092,0.01,8,2,,409,5,NZ_180830_s29.d,Find by Molecular Feature
1248,4327.4013,8.284,4329.3813,35858,80.7,1441.4598,TRUE,Cpd 1248: 8.284,,1441.7947,Negative,-3,-3,8.192,8.392,1627,0.099,0,6,1,,318,8,NZ_180830_s29.d,Find by Molecular Feature
1596,4320.629,12.236,4322.6002,69058,100,1439.2026,TRUE,Cpd 1596: 12.236,0.0024,1439.5383,Negative,-2,-3,12.164,12.339,2350,0.084,0.01,11,2,,409,5,NZ_180830_s29.d,Find by Molecular Feature
1204,4309.4261,7.909,4310.9178,17132,80,1435.4681,TRUE,Cpd 1204: 7.909,,1435.7999,Negative,-3,-3,7.834,7.984,1085,0.081,0,4,1,,301,3,NZ_180830_s29.d,Find by Molecular Feature
1250,4305.4227,8.286,4307.4169,54576,100,1434.1336,TRUE,Cpd 1250: 8.286,,1434.4678,Negative,-3,-3,8.192,8.434,2365,0.103,0.01,6,1,,318,8,NZ_180830_s29.d,Find by Molecular Feature
1599,4298.6524,12.237,4300.6156,260802,100,1431.8769,TRUE,Cpd 1599: 12.237,0.0077,1432.2108,Negative,-2,-7,12.155,12.414,4991,0.097,0.04,32,6,,409,5,NZ_180830_s29.d,Find by Molecular Feature
1208,4287.4358,7.916,4289.1318,26997,97,1428.138,TRUE,Cpd 1208: 7.916,,1428.4737,Negative,-3,-3,7.842,8.017,1800,0.09,0,5,1,,302,7,NZ_180830_s29.d,Find by Molecular Feature
1249,4283.441,8.286,4285.503,97338,100,1426.8066,TRUE,Cpd 1249: 8.286,0.0043,1427.1403,Negative,-2,-3,8.134,8.459,3164,0.114,0.01,11,2,,318,8,NZ_180830_s29.d,Find by Molecular Feature
1524,4282.6491,10.542,4284.438,13545,80,1426.5424,TRUE,Cpd 1524: 10.542,,1426.8797,Negative,-3,-3,10.49,10.615,1013,0.066,0,5,1,,390,2,NZ_180830_s29.d,Find by Molecular Feature
1597,4276.6684,12.237,4278.8756,1747514,100,711.7708,TRUE,Cpd 1597: 12.237,0.0037,711.9378,Negative,-2,-8,12.122,12.455,38157,0.112,0.24,51,7,,409,5,NZ_180830_s29.d,Find by Molecular Feature
1206,4265.4577,7.914,4267.3869,43331,87.1,1420.812,TRUE,Cpd 1206: 7.914,,1421.4803,Negative,-3,-3,7.801,8.051,2203,0.101,0.01,6,1,,302,7,NZ_180830_s29.d,Find by Molecular Feature
